Month,AverageTemperature,Country
11,14.978009589041097,Switzerland
12,12.488278313359572,Switzerland
01,11.635348180539687,Syria
02,12.577013608582863,Syria
03,14.57424544136386,Syria
04,16.969518652622337,Syria
05,19.523826324124585,Syria
06,21.22447707777459,Syria
07,22.207359550068105,Syria
08,22.016857218298238,Syria
09,20.380570169626292,Syria
10,17.743976211024805,Syria
11,14.978009589041097,Syria
12,12.488278313359572,Syria
01,11.635348180539687,Taiwan
02,12.577013608582863,Taiwan
03,14.57424544136386,Taiwan
04,16.969518652622337,Taiwan
05,19.523826324124585,Taiwan
06,21.22447707777459,Taiwan
07,22.207359550068105,Taiwan
08,22.016857218298238,Taiwan
09,20.380570169626292,Taiwan
10,17.743976211024805,Taiwan
11,14.978009589041097,Taiwan
12,12.488278313359572,Taiwan
01,11.635348180539687,Tajikistan
02,12.577013608582863,Tajikistan
03,14.57424544136386,Tajikistan
04,16.969518652622337,Tajikistan
05,19.523826324124585,Tajikistan
06,21.22447707777459,Tajikistan
07,22.207359550068105,Tajikistan
08,22.016857218298238,Tajikistan
09,20.380570169626292,Tajikistan
10,17.743976211024805,Tajikistan
11,14.978009589041097,Tajikistan
12,12.488278313359572,Tajikistan
01,11.635348180539687,Tanzania
02,12.577013608582863,Tanzania
03,14.57424544136386,Tanzania
04,16.969518652622337,Tanzania
05,19.523826324124585,Tanzania
06,21.22447707777459,Tanzania
07,22.207359550068105,Tanzania
08,22.016857218298238,Tanzania
09,20.380570169626292,Tanzania
10,17.743976211024805,Tanzania
11,14.978009589041097,Tanzania
12,12.488278313359572,Tanzania
01,11.635348180539687,Thailand
02,12.577013608582863,Thailand
03,14.57424544136386,Thailand
04,16.969518652622337,Thailand
05,19.523826324124585,Thailand
06,21.22447707777459,Thailand
07,22.207359550068105,Thailand
08,22.016857218298238,Thailand
09,20.380570169626292,Thailand
10,17.743976211024805,Thailand
11,14.978009589041097,Thailand
12,12.488278313359572,Thailand
01,11.635348180539687,Timor Leste
02,12.577013608582863,Timor Leste
03,14.57424544136386,Timor Leste
04,16.969518652622337,Timor Leste
05,19.523826324124585,Timor Leste
06,21.22447707777459,Timor Leste
07,22.207359550068105,Timor Leste
08,22.016857218298238,Timor Leste
09,20.380570169626292,Timor Leste
10,17.743976211024805,Timor Leste
11,14.978009589041097,Timor Leste
12,12.488278313359572,Timor Leste
01,11.635348180539687,Togo
02,12.577013608582863,Togo
03,14.57424544136386,Togo
04,16.969518652622337,Togo
05,19.523826324124585,Togo
06,21.22447707777459,Togo
07,22.207359550068105,Togo
08,22.016857218298238,Togo
09,20.380570169626292,Togo
10,17.743976211024805,Togo
11,14.978009589041097,Togo
12,12.488278313359572,Togo
01,11.635348180539687,Tonga
02,12.577013608582863,Tonga
03,14.57424544136386,Tonga
04,16.969518652622337,Tonga
05,19.523826324124585,Tonga
06,21.22447707777459,Tonga
07,22.207359550068105,Tonga
08,22.016857218298238,Tonga
09,20.380570169626292,Tonga
10,17.743976211024805,Tonga
11,14.978009589041097,Tonga
12,12.488278313359572,Tonga
01,11.635348180539687,Trinidad And Tobago
02,12.577013608582863,Trinidad And Tobago
03,14.57424544136386,Trinidad And Tobago
04,16.969518652622337,Trinidad And Tobago
05,19.523826324124585,Trinidad And Tobago
06,21.22447707777459,Trinidad And Tobago
07,22.207359550068105,Trinidad And Tobago
08,22.016857218298238,Trinidad And Tobago
09,20.380570169626292,Trinidad And Tobago
10,17.743976211024805,Trinidad And Tobago
11,14.978009589041097,Trinidad And Tobago
12,12.488278313359572,Trinidad And Tobago
01,11.635348180539687,Tunisia
02,12.577013608582863,Tunisia
03,14.57424544136386,Tunisia
04,16.969518652622337,Tunisia
05,19.523826324124585,Tunisia
06,21.22447707777459,Tunisia
07,22.207359550068105,Tunisia
08,22.016857218298238,Tunisia
09,20.380570169626292,Tunisia
10,17.743976211024805,Tunisia
11,14.978009589041097,Tunisia
12,12.488278313359572,Tunisia
01,11.635348180539687,Turkey
02,12.577013608582863,Turkey
03,14.57424544136386,Turkey
04,16.969518652622337,Turkey
05,19.523826324124585,Turkey
06,21.22447707777459,Turkey
07,22.207359550068105,Turkey
08,22.016857218298238,Turkey
09,20.380570169626292,Turkey
10,17.743976211024805,Turkey
11,14.978009589041097,Turkey
12,12.488278313359572,Turkey
01,11.635348180539687,Turkmenistan
02,12.577013608582863,Turkmenistan
03,14.57424544136386,Turkmenistan
04,16.969518652622337,Turkmenistan
05,19.523826324124585,Turkmenistan
06,21.22447707777459,Turkmenistan
07,22.207359550068105,Turkmenistan
08,22.016857218298238,Turkmenistan
09,20.380570169626292,Turkmenistan
10,17.743976211024805,Turkmenistan
11,14.978009589041097,Turkmenistan
12,12.488278313359572,Turkmenistan
01,11.635348180539687,Turks And Caicas Islands
02,12.577013608582863,Turks And Caicas Islands
03,14.57424544136386,Turks And Caicas Islands
04,16.969518652622337,Turks And Caicas Islands
05,19.523826324124585,Turks And Caicas Islands
06,21.22447707777459,Turks And Caicas Islands
07,22.207359550068105,Turks And Caicas Islands
08,22.016857218298238,Turks And Caicas Islands
09,20.380570169626292,Turks And Caicas Islands
10,17.743976211024805,Turks And Caicas Islands
11,14.978009589041097,Turks And Caicas Islands
12,12.488278313359572,Turks And Caicas Islands
01,11.635348180539687,Uganda
02,12.577013608582863,Uganda
03,14.57424544136386,Uganda
04,16.969518652622337,Uganda
05,19.523826324124585,Uganda
06,21.22447707777459,Uganda
07,22.207359550068105,Uganda
08,22.016857218298238,Uganda
09,20.380570169626292,Uganda
10,17.743976211024805,Uganda
11,14.978009589041097,Uganda
12,12.488278313359572,Uganda
01,11.635348180539687,Ukraine
02,12.577013608582863,Ukraine
03,14.57424544136386,Ukraine
04,16.969518652622337,Ukraine
05,19.523826324124585,Ukraine
06,21.22447707777459,Ukraine
07,22.207359550068105,Ukraine
08,22.016857218298238,Ukraine
09,20.380570169626292,Ukraine
10,17.743976211024805,Ukraine
11,14.978009589041097,Ukraine
12,12.488278313359572,Ukraine
01,11.635348180539687,United Arab Emirates
02,12.577013608582863,United Arab Emirates
03,14.57424544136386,United Arab Emirates
04,16.969518652622337,United Arab Emirates
05,19.523826324124585,United Arab Emirates
06,21.22447707777459,United Arab Emirates
07,22.207359550068105,United Arab Emirates
08,22.016857218298238,United Arab Emirates
09,20.380570169626292,United Arab Emirates
10,17.743976211024805,United Arab Emirates
11,14.978009589041097,United Arab Emirates
12,12.488278313359572,United Arab Emirates
01,11.635348180539687,United Kingdom (Europe)
02,12.577013608582863,United Kingdom (Europe)
03,14.57424544136386,United Kingdom (Europe)
04,16.969518652622337,United Kingdom (Europe)
05,19.523826324124585,United Kingdom (Europe)
06,21.22447707777459,United Kingdom (Europe)
07,22.207359550068105,United Kingdom (Europe)
08,22.016857218298238,United Kingdom (Europe)
09,20.380570169626292,United Kingdom (Europe)
10,17.743976211024805,United Kingdom (Europe)
11,14.978009589041097,United Kingdom (Europe)
12,12.488278313359572,United Kingdom (Europe)
01,11.635348180539687,United Kingdom
02,12.577013608582863,United Kingdom
03,14.57424544136386,United Kingdom
04,16.969518652622337,United Kingdom
05,19.523826324124585,United Kingdom
06,21.22447707777459,United Kingdom
07,22.207359550068105,United Kingdom
08,22.016857218298238,United Kingdom
09,20.380570169626292,United Kingdom
10,17.743976211024805,United Kingdom
11,14.978009589041097,United Kingdom
12,12.488278313359572,United Kingdom
01,11.635348180539687,United States
02,12.577013608582863,United States
03,14.57424544136386,United States
04,16.969518652622337,United States
05,19.523826324124585,United States
06,21.22447707777459,United States
07,22.207359550068105,United States
08,22.016857218298238,United States
09,20.380570169626292,United States
10,17.743976211024805,United States
11,14.978009589041097,United States
12,12.488278313359572,United States
01,11.635348180539687,Uruguay
02,12.577013608582863,Uruguay
03,14.57424544136386,Uruguay
04,16.969518652622337,Uruguay
05,19.523826324124585,Uruguay
06,21.22447707777459,Uruguay
07,22.207359550068105,Uruguay
08,22.016857218298238,Uruguay
09,20.380570169626292,Uruguay
10,17.743976211024805,Uruguay
11,14.978009589041097,Uruguay
12,12.488278313359572,Uruguay
01,11.635348180539687,Uzbekistan
02,12.577013608582863,Uzbekistan
03,14.57424544136386,Uzbekistan
04,16.969518652622337,Uzbekistan
05,19.523826324124585,Uzbekistan
06,21.22447707777459,Uzbekistan
07,22.207359550068105,Uzbekistan
08,22.016857218298238,Uzbekistan
09,20.380570169626292,Uzbekistan
10,17.743976211024805,Uzbekistan
11,14.978009589041097,Uzbekistan
12,12.488278313359572,Uzbekistan
01,11.635348180539687,Venezuela
02,12.577013608582863,Venezuela
03,14.57424544136386,Venezuela
04,16.969518652622337,Venezuela
05,19.523826324124585,Venezuela
06,21.22447707777459,Venezuela
07,22.207359550068105,Venezuela
08,22.016857218298238,Venezuela
09,20.380570169626292,Venezuela
10,17.743976211024805,Venezuela
11,14.978009589041097,Venezuela
12,12.488278313359572,Venezuela
01,11.635348180539687,Vietnam
02,12.577013608582863,Vietnam
03,14.57424544136386,Vietnam
04,16.969518652622337,Vietnam
05,19.523826324124585,Vietnam
06,21.22447707777459,Vietnam
07,22.207359550068105,Vietnam
08,22.016857218298238,Vietnam
09,20.380570169626292,Vietnam
10,17.743976211024805,Vietnam
11,14.978009589041097,Vietnam
12,12.488278313359572,Vietnam
01,11.635348180539687,Virgin Islands
02,12.577013608582863,Virgin Islands
03,14.57424544136386,Virgin Islands
04,16.969518652622337,Virgin Islands
05,19.523826324124585,Virgin Islands
06,21.22447707777459,Virgin Islands
07,22.207359550068105,Virgin Islands
08,22.016857218298238,Virgin Islands
09,20.380570169626292,Virgin Islands
10,17.743976211024805,Virgin Islands
11,14.978009589041097,Virgin Islands
12,12.488278313359572,Virgin Islands
01,11.635348180539687,Western Sahara
02,12.577013608582863,Western Sahara
03,14.57424544136386,Western Sahara
04,16.969518652622337,Western Sahara
05,19.523826324124585,Western Sahara
06,21.22447707777459,Western Sahara
07,22.207359550068105,Western Sahara
08,22.016857218298238,Western Sahara
09,20.380570169626292,Western Sahara
10,17.743976211024805,Western Sahara
11,14.978009589041097,Western Sahara
12,12.488278313359572,Western Sahara
01,11.635348180539687,Yemen
02,12.577013608582863,Yemen
03,14.57424544136386,Yemen
04,16.969518652622337,Yemen
05,19.523826324124585,Yemen
06,21.22447707777459,Yemen
07,22.207359550068105,Yemen
08,22.016857218298238,Yemen
09,20.380570169626292,Yemen
10,17.743976211024805,Yemen
11,14.978009589041097,Yemen
12,12.488278313359572,Yemen
01,11.635348180539687,Zambia
02,12.577013608582863,Zambia
03,14.57424544136386,Zambia
04,16.969518652622337,Zambia
05,19.523826324124585,Zambia
06,21.22447707777459,Zambia
07,22.207359550068105,Zambia
08,22.016857218298238,Zambia
09,20.380570169626292,Zambia
10,17.743976211024805,Zambia
11,14.978009589041097,Zambia
12,12.488278313359572,Zambia
01,11.635348180539687,Zimbabwe
02,12.577013608582863,Zimbabwe
03,14.57424544136386,Zimbabwe
04,16.969518652622337,Zimbabwe
05,19.523826324124585,Zimbabwe
06,21.22447707777459,Zimbabwe
07,22.207359550068105,Zimbabwe
08,22.016857218298238,Zimbabwe
09,20.380570169626292,Zimbabwe
10,17.743976211024805,Zimbabwe
11,14.978009589041097,Zimbabwe
12,12.488278313359572,Zimbabwe
